iteration,walker,chain,k_tx,K_tx,k_rna_deg,k_tl,K_tl,k_mat,k_csy4,k_tl_unbound_toehold,k_tl_bound_toehold,k_trigger_binding,k_trigger_unbinding,k_tx_init,k_star_bind,k_star_unbind,k_star_act,k_star_act_reg,k_star_stop,k_star_stop_reg,k_sequestration_bind,k_sequestration_unbind,likelihood,prior,posterior,step_accepted
0,1,4,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,1,5,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,2,0,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,2,1,1.3029179421899102,1.0844822993558272,-3.1154130391521107,1.2870981713463217,1.903714603556819,-0.3650916906020709,0.08365805411794941,-2.2613515865325335,-0.2563016096242742,-1.3083692212095728,-0.2994663279127845,0.12576628607255136,0.9242968614341571,-1.2139005070984092,-2.180429811307045,0.5159916431285655,0.5435518830947305,-2.0528718332437554,1.6381404992167303,-1.2919015055091627,-1499955590663.3564,-36.55247518924164,-1499955590699.909,1.0
0,2,2,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,2,3,0.9986784818917314,0.6760084793413494,-2.894770609693111,0.9965493298189064,1.361636419150732,0.1422396927061913,0.9679881569274542,-1.7080652357273804,-0.11536704679644999,-0.9632433774374175,-0.08339165934936002,0.16863311488461086,0.49437740854188483,-1.6686577211924523,-2.292554313498635,0.18807148028835308,0.4305855129298498,-2.2369156231224174,1.6266618623892959,-1.5721686735708,-1879405363148.3503,-37.17641107886029,-1879405363185.5269,1.0
0,2,4,1.1143913124489495,1.2930303847043823,-3.7036343177749913,1.17302678571215,1.6721734598137865,-1.8278291287378907,0.9456989737880173,-2.0520711811341967,-0.6666608792314428,-1.794502838694434,0.2047340806569054,0.7516765453562667,-0.3153537671249059,-1.0877387078182916,-1.7474631599523751,-0.15290311881834734,0.8110081440989522,-2.3016137294925767,2.555493370127458,-0.8398188939474222,-7436321692.768334,-37.50245857275606,-7436321730.270793,1.0
0,2,5,0.8686786748574205,0.9310085649890721,-2.5642025725687527,-0.3320702142357972,1.3662570369918505,-1.045260592449417,0.7727040223632407,-2.458927228119423,-0.359236598218417,-0.9761506227479981,-0.6129162313174497,0.22578359206665363,-0.040697412984793124,-1.3525582919987869,-2.8231897738540748,0.3200358559845601,1.900292262140685,-1.9144372364468554,1.4061968268462404,-0.7709802959392325,-103247427471.1306,-38.15753227710624,-103247427509.28813,1.0
0,3,0,1.1423718746808418,1.102018090777063,-3.3151097323053915,1.2593830137797855,1.9291145570221326,-0.6503629443195617,0.4550838089506703,-1.9680309203689725,-0.34668919340545057,-1.1407505230191755,-0.33349878349330453,0.07882160745685116,0.6752841780408653,-0.9724364539291124,-1.9395895311626334,0.45270977808815965,0.6959964318512839,-2.1128285556139037,2.1177586340712655,-1.048021316844065,-451743151201.8167,-36.451217347769,-451743151238.26794,1.0
0,3,1,1.3134212508124796,1.2409201025509198,-2.9211347999105644,1.4332306783604658,1.865405123264201,-0.5466854663491294,0.390187464504976,-1.8385160177740025,-0.05993348424616521,-1.3265538582943448,-0.33413142138944796,-0.07193775015366159,0.7935061825657118,-0.9960699296271035,-1.998671502608534,0.30921577505972386,0.663280922582549,-2.242313995416135,1.9203933194691558,-0.8867062694975033,-2399939052693.339,-36.49525796397515,-2399939052729.834,1.0
0,3,2,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,3,3,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,3,4,1.3068767050264447,1.14906737313497,-2.7932315862433237,1.1781557718856792,2.415159401941412,0.19997972741643255,1.5075045701042358,-1.695920980645234,-0.6274659766571721,-1.2493452141005883,-0.6157430843648137,0.5148982448967855,0.633607139274656,-1.4517626498382188,-2.386317110603598,0.8555606071288222,0.6611105345093956,-2.714915414133591,2.3314946233746734,-0.9160406407329474,-183110599195.6335,-37.642984864248085,-183110599233.2765,1.0
0,3,5,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,4,0,1.3951360264656383,0.8898395623490776,-3.1167682114268898,1.2887785889784273,1.8418114709459128,-0.7336657963932178,0.5615462415314276,-2.0023232895727494,-0.4272811199020382,-1.3381184400536934,-0.41548395160099794,0.2179866613094375,0.744380096918925,-0.9710032224506336,-1.9854802714073376,0.31471238936883783,0.6543716461342876,-2.0245251812720353,1.9829981918742936,-1.1830957224746925,-2595248409969.07,-36.425029146302876,-2595248410005.4946,1.0
0,4,1,1.2473235318157565,1.0224386141032342,-2.8578301395010706,1.3410443185995473,1.3631701617793908,-0.8204040545971181,0.5178172081564634,-2.0799039477513426,-0.1135914441597092,-1.3326810135084641,-0.6361872810076782,0.20664094599942803,0.8912388147105272,-1.2388078632487307,-2.397229507272403,0.49367696322131965,0.6087112269406082,-1.9429664693066713,2.7718669757697136,-1.065027836925088,-2173353942300.9377,-36.58828451575607,-2173353942337.5261,1.0
0,4,2,1.6793806836161815,1.0145007587427455,-2.62121175438507,0.24944018744026275,1.7036321452884189,-0.20913912598744566,0.5758900047802296,-1.9974682596682694,-0.6476375158366404,-1.4698394193414681,-0.7289708010477818,-0.03448428442113892,0.5670702489408224,-0.9381965015486501,-1.9944498628953544,0.7492993284854859,0.8572537506560035,-2.5195054213311874,1.8333300218900612,-1.394367687898645,-3870726235911.55,-37.2089738777911,-3870726235948.759,1.0
0,4,3,1.2905810076010849,1.4418414411948426,-3.3330903274588675,0.9808511221884173,2.084276787661151,-1.1350316216540053,0.38138226710266976,-1.6936850646857389,0.17987798420735596,-1.9336772894226069,0.14724842590450066,-0.14341993477057338,0.2596949786842436,-1.5083832414356184,-1.4153869667920655,1.0875434083963085,1.2052099013070459,-2.1892987360643623,1.1754110092292205,-1.1448095855531952,-1074394550072.8596,-36.78270352347427,-1074394550109.6423,1.0
0,4,4,1.1805656915057419,1.7892499923242966,-2.636896253608656,1.8951032601061837,1.7481691644551427,-1.186699856905622,0.564540671901575,-1.5765926014356997,0.23677258131244966,-0.9377240598867101,-0.27529190516304436,-0.6555816663577216,-0.047299390427479215,-1.0703723131044707,-2.4470073582932397,0.5509154969102584,0.2444672111527172,-2.5209565494201542,2.51185360279321,-1.2746506096825512,-468915662689.9142,-37.274787113646745,-468915662727.18896,1.0
0,4,5,1.5884591893776616,0.2115172953345652,-2.8073485447937157,0.9527253265636517,2.1774940667072546,-0.33752806996230084,0.8986075464022094,-2.400624432338679,-0.43263794390273036,-2.0969684628736305,-0.897603231074158,-0.6343210571804004,0.6087594517769191,-0.5298628151406071,-1.3578637225945362,0.3699592963677174,-0.3494089908184349,-2.302342855331402,2.4999765822713473,-1.7846335382646332,-14201676362528.89,-37.18217460374014,-14201676362566.072,1.0
0,5,0,1.2810062201918537,1.103411548210592,-3.2127690840830856,1.1885177822502004,1.925532425170957,-0.6127452086911223,0.428489017870872,-2.005180088303544,-0.47786492865835806,-1.199563182612005,-0.22826003223692248,0.07741374642937167,0.6798207738614529,-0.9503215484677509,-1.9542201188517943,0.3812803892634792,0.7937910941546813,-2.1506949506815083,2.1807565801412765,-0.8480431919030667,-465539746141.1334,-36.427509044965106,-465539746177.5609,1.0
0,5,1,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,5,2,1.155109421656839,0.8245505676506624,-3.4237683611294245,1.833132600896636,1.4884417529737204,-0.7888832625638205,0.22395642316294445,-1.44492558925144,0.08020898054748238,-1.3106227096201006,-0.6590432048851596,0.3253614556637579,0.3457178616176561,-0.8027483769177698,-2.2364390086752404,0.21957084061080906,0.34985017141698727,-1.9927504015514326,1.8242731180564031,-0.9408820845267176,-9689081798624.14,-36.794682102547625,-9689081798660.936,1.0
0,5,3,0.8417525941076056,1.23696402525617,-3.614718664283249,1.4651943755730903,1.5907379931378374,-1.0622803877860347,0.7772803736180011,-2.389829898266629,-0.37028990471457196,-1.1703753711568925,-0.7543013978670234,0.13700138422794253,1.087223510691791,-0.7914674166597476,-1.6720812590682135,0.5508529396393517,1.3075683737671797,-2.4295587160561816,2.3465236594038617,-0.3998630199971607,-56784379993.58693,-36.89646646830458,-56784380030.4834,1.0
0,5,4,1.6704581221880206,0.5162901802401341,-3.3762463090283688,1.5395138201794833,2.1203138220555378,-0.9291417396180582,1.1480055475862432,-1.871412869260425,-0.4383305115348505,-1.9920612328637768,0.26609227247325823,-0.3172979661799359,1.864755078034046,-0.6410506204150652,-2.003153422379443,0.4706129171887312,0.9121308573324179,-2.2477776017902684,1.5860625155628103,-1.3757106180580125,-13065475983750.986,-37.07563114101648,-13065475983788.062,1.0
0,5,5,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,6,0,1.3384956979804585,1.0865816827574313,-3.0648231169181543,1.2216017357651592,1.7053755951666465,-0.7107536482152433,0.5570760788397262,-1.9083084908220846,-0.249248538341904,-1.2857150662318693,-0.08479456165022173,-0.18340214168285252,0.8068950241263293,-1.1146384656456645,-2.0101095345975852,0.5202441130392532,0.4800809418525543,-1.9360370444871393,1.891144207253187,-1.124120836045927,-13108897260027.34,-36.42219393685054,-13108897260063.762,1.0
0,6,1,1.0952176265805338,0.7446822493762123,-3.0565268677795068,1.1783481446049642,1.5460765673548638,-0.9235106183770204,0.6206173334227134,-2.178443725745557,-0.618248070347445,-1.3848999886913438,-0.189517207555036,-0.07327633199503432,0.8270520620930011,-1.1623055927857406,-2.2148965418141167,0.31705462196467654,0.5590389128227631,-2.1388000213695566,2.3168961671041965,-1.2470622211026976,-2407957332590.1206,-36.54498198850342,-2407957332626.6655,1.0
0,6,2,1.387720049778056,1.0152347635615786,-3.470628464139096,1.6458415547849565,2.527127864066392,-0.8949705745889053,-0.020274988292486307,-1.8562049107572156,-0.33763740372410556,-1.3135644852507453,-0.1912215254587576,-0.2014663303308621,0.4611305073192704,-0.6394600065306542,-2.303168933216735,0.4764494564395252,0.137394775559341,-2.4376693042009716,2.269174174359443,-1.4478098348415736,-10280082118885.504,-36.987084256305366,-10280082118922.49,1.0
0,6,3,1.2017950877081076,1.5019173838917454,-2.6067105821845113,0.701117793056383,1.727978245193206,-0.731384505443455,-0.09333874943088982,-2.146821836535555,-0.33614691024535254,-1.1233048709709703,0.5458008589189052,-0.11933721833839955,0.6121752274293918,-1.7726332634872586,-2.162697362711579,0.4131754082502973,0.5019750616000839,-1.9515431454021435,1.6022647344728833,-0.8906363611431217,-44905483410.26562,-36.99270828449955,-44905483447.25832,1.0
0,6,4,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,6,5,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,7,0,1.3996108325208487,0.7965257408194486,-3.1780846548197044,1.3109794849112617,1.8431153427410571,-0.7892956398625486,0.42792418276684974,-2.017413752038956,-0.43703180409224107,-1.381046545781504,-0.40137045975847435,-0.1160636702943943,0.7367019776444733,-0.9802627833575817,-1.9272347970797261,0.4126204236388193,0.6765404128066906,-2.0924599430510606,2.00767897609515,-0.9525077811799575,-9723550265852.031,-36.44170083935184,-9723550265888.473,1.0
0,7,1,0.8789508894233213,0.9132845472847113,-3.370299377158437,1.6094978451885675,1.4499126080023665,-0.6855143666308599,0.7088883079706021,-2.2260722217924958,-0.24026787609459302,-1.6218969781287582,-0.5132661672572704,0.06886603387065651,0.494998741545274,-0.8845915753958737,-1.9147709129961679,0.613083603729904,0.38653547442296743,-1.887941331809757,2.0148960205809554,-0.9275424985971457,-362096510537.53705,-36.719341790713635,-362096510574.2564,1.0
0,7,2,0.8437032199360576,0.9429924784315334,-2.688179615260389,1.4381113670502066,2.0525094237610304,-0.5558950101582776,0.7860877391753136,-1.5883004455956582,-0.2905428828322676,-1.5419682578388367,-0.5636759372175432,-0.199047515093384,0.8235405377358673,-0.5205586182906257,-1.512257148817325,0.44919024665477836,0.47275030622662806,-2.162332514777822,1.8544704228875406,-1.3668880620134263,-201589621124.63214,-36.744173358226774,-201589621161.3763,1.0
0,7,3,1.6081860859887493,0.99140210017976,-2.516417564372092,0.9756254395876505,2.4253692966080904,-1.3089615637227987,0.43351380294334524,-1.6610678300657984,-1.2572549223196863,-1.42420122557735,-0.36583522983626926,-0.1787177369267526,0.6090958578740641,-0.7959739005482305,-2.3362291265672104,-0.01875026888105563,0.7606505878909058,-1.4601792085214513,1.3717616756325324,-1.0111725507363643,-115626957622.30188,-37.08838162417404,-115626957659.39026,1.0
0,7,4,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,7,5,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,8,0,1.3233849247040381,1.0678571917258932,-2.9280539360712687,1.0949022715523622,1.8749860743410351,-0.6097259467440912,0.5348154006637155,-2.080936352941061,-0.22541477595891768,-1.380512007171487,-0.3742555203664186,-0.2449696655799214,0.7468292758919213,-1.1260708264238573,-2.056185002905105,0.46020302774465033,0.6334586330304246,-2.0784693571108734,1.9897638943032787,-0.9184070002330702,-10575884179726.57,-36.437236392455326,-10575884179763.008,1.0
0,8,1,1.1993038130231262,0.879705320765896,-3.0302598668988168,1.3338077659862269,1.679377836349805,-0.42680672602797176,0.2435846610803859,-2.216740892870375,-0.4433403313736385,-1.4603326778642112,-0.07996250186014625,0.19289369987651175,0.591216872910815,-0.9505465740620207,-1.9560340454923897,0.47034182591114637,0.5511723479477159,-2.2287022668954934,2.0526881819824907,-0.9546704184169761,-621897467802.1779,-36.502997621376124,-621897467838.6809,1.0
0,8,2,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,8,3,0.8126191094675332,0.6809610613688767,-3.132583828352501,0.8763557575575351,1.7592136683872788,-1.1240037969280194,0.6982176064316108,-2.0495482486658645,-0.02970945018900445,-1.4686244011583482,-0.8506334575707442,0.028686537347307264,0.8648674192173874,-1.3230094308755196,-1.5003582548703513,0.701997127971274,0.6260528325115313,-1.9990189694194151,1.846000305210603,-1.4257317616577063,-1110550294928.491,-36.77730101052299,-1110550294965.2683,1.0
0,8,4,2.1096346989162034,1.162486382512908,-3.593093706315855,0.8075904621550227,1.6515304515096714,-0.9411390765882532,0.5430712519748756,-3.0831822600071597,-1.059200026187853,-1.9789816795139306,0.15079948734619664,-0.28194435127846346,1.2562327333962733,-0.5086728301576788,-2.340335293251397,-0.31299061178943716,0.3527844905026608,-2.413172805845203,2.8267618496905453,-1.2353314962369304,-1114461700050.4756,-37.132110862282204,-1114461700087.6077,1.0
0,8,5,1.2730729247025223,0.7512945811772858,-3.228132089543192,1.591501260992803,2.6804351408101463,-0.855209479192779,-0.44609428864372713,-2.514694031628811,-0.9158578199213194,0.22385685646642606,0.3761688862610672,0.27030486486835487,1.635959995326353,-0.9634888195311408,-2.2217087052667264,0.6904448642019676,1.0477737797513222,-1.7924959094164332,1.7694227342911515,-1.2341487152714166,-175453536534.00363,-37.4614966473616,-175453536571.46512,1.0
0,9,0,1.3010299956639813,1.0,-3.1079053973095196,1.2041199826559248,1.8182258936139555,-0.6989700043360187,0.4623979978989561,-2.0,-0.3010299956639812,-1.3010299956639813,-0.3010299956639812,0.0,0.6989700043360189,-1.0,-2.0,0.47712125471966244,0.6020599913279624,-2.0,2.0,-1.0,-15848757358012.691,-36.400597358652014,-15848757358049.092,0.0
0,9,1,1.5221395022010735,1.288043663171716,-2.7509121741182225,0.8130095875893761,2.0843709303386135,-0.8757483655843876,0.3534393078214217,-1.812187305326673,-0.449656280307387,-1.1574411158295352,-0.1839576472875618,0.16686336159228848,1.0706256170084674,-0.7427025755649848,-1.6437749286946164,0.3369950573709093,0.7792676227189241,-2.1332850430263037,2.0268036468769974,-0.9549610826762722,-675765978832.8865,-36.68003234947703,-675765978869.5665,1.0
0,9,2,0.7405139390235672,0.7609147659856841,-2.6021645374201654,0.7572849007880351,1.403344330313493,-0.7510085998922162,0.6589123275239903,-2.583890381543619,-0.3184218437897314,-1.316620775108609,-0.09564251440245017,-0.20945251860414962,0.6937716857637972,-0.734397152377098,-1.9287606597145381,0.6537918291861398,0.18530137892008303,-2.227551327855435,1.8485798512018954,-0.6343341702558172,-143654092022.54245,-36.949351811349594,-143654092059.4918,1.0
0,9,3,1.3076521946547923,1.731566512908734,-2.984610726089283,1.4229880142039804,1.939797891872549,-0.40022731825985275,0.5490468906275604,-1.3539184450748283,0.5305101258440821,-1.2763388242407492,-0.8479022933580571,0.04584054445880859,-0.17604822610668647,-0.34114982172781505,-1.8106606096684768,1.330092634447544,0.9177299009386846,-2.0019468748901694,1.874230763891239,-1.6323321553108951,-4487014922675.149,-36.87706906954526,-4487014922712.026,1.0
0,9,4,1.3324896933940087,1.0171343738334733,-2.4163130841180607,1.4944449592628297,2.6912487879459346,-1.366722795916783,1.0044307861536677,-1.5821485321204356,-0.44314065211478076,-0.7458055768632328,-0.3786835858972053,-0.23607583796656853,0.4556230674439746,-0.25383998719661593,-2.847069124020106,-0.4984659244805086,0.5528497901712695,-2.258053975535741,1.7913560899713152,-0.9411553946249162,-1593233752398.5093,-37.52615532020074,-1593233752436.0354,1.0
0,9,5,2.2150093825931165,1.1277355254896042,-2.863543667686071,0.9318301651255257,2.4202275963540356,-1.1679382399905007,0.6261114094347336,-2.257802720993647,-0.8587152444963131,-0.8926942445867088,0.16915605635034375,-0.9297573645788042,0.035703587037420936,-0.6496036216188397,-2.1122750819707528,0.4390676473717414,1.1214994769641327,-2.120856620432654,2.1775855888557905,-1.1557477360244626,-4003455503705.4985,-37.27751620295001,-4003455503742.776,1.0
1,0,0,1.170562097791408,0.7423870829592488,-3.4335961612377575,1.1066640547976319,1.852835557146678,-0.5121895449221339,0.57788423658366,-1.876314431016037,-0.3311982369819731,-1.335924384665238,-0.04044020685479971,0.07608685212816181,0.7310959997379016,-1.2462565822194998,-1.9998994103328003,0.3386704365934875,0.5361545676218038,-2.1045670881263265,1.959464617322496,-1.0214310056374207,-1888059547873.4731,-36.53070453001233,-1888059547910.004,1.0
1,0,1,1.6614086160893689,1.299477034329817,-3.0637395951013,1.3712860019409783,1.9482699788958135,-1.0031495604097818,0.12887892914483,-1.680484419124488,-0.41655625271610786,-1.2239506873909345,-0.12162699830764984,-0.045330859306334736,0.7138155248979768,-1.4870988674885774,-1.8977740437669164,0.9137997261740329,0.6133417519400532,-1.9287122648015074,1.982379285852992,-0.8109464769869277,-11727959174143.723,-36.65551981341136,-11727959174180.379,0.0
1,0,2,1.2907774964950423,0.8928617529180918,-3.6485005741777394,1.910501581632565,2.1388436702984452,-0.2690507121938521,0.9121182366456693,-2.178451915941749,-0.6648359323458282,-0.8040974374057808,-0.7909600262195637,-0.7436856059391325,0.6780906704032897,-1.5283016452145668,-1.704435497693497,-0.054943482699622875,1.0486278258722326,-1.6598892742457607,1.9351120214572444,-1.1618954620525819,-675255898616.5476,-37.11567778696417,-675255898653.6633,1.0
